#	J.D.-2400000	JD_UTC	rel_flux_T1	rel_flux_err_T1
288	60114.789517	2460114.789517	0.428073	0.002817
289	60114.789760	2460114.789760	0.428318	0.002845
290	60114.790004	2460114.790004	0.427625	0.002842
291	60114.790247	2460114.790247	0.427772	0.002847
292	60114.790491	2460114.790491	0.426147	0.002819
293	60114.790734	2460114.790734	0.426292	0.002820
294	60114.790978	2460114.790978	0.430992	0.002833
295	60114.791222	2460114.791222	0.426769	0.002824
296	60114.791466	2460114.791466	0.427179	0.002825
297	60114.791709	2460114.791709	0.430703	0.002846
298	60114.791952	2460114.791952	0.430067	0.002819
299	60114.792196	2460114.792196	0.430627	0.002814
300	60114.792440	2460114.792440	0.430254	0.002812
301	60114.792684	2460114.792684	0.428191	0.002812
302	60114.792928	2460114.792928	0.430321	0.002820
303	60114.793171	2460114.793171	0.430700	0.002805
304	60114.793415	2460114.793415	0.430499	0.002810
305	60114.793659	2460114.793659	0.428888	0.002801
306	60114.793902	2460114.793902	0.429927	0.002799
307	60114.794146	2460114.794146	0.428818	0.002810
308	60114.794389	2460114.794389	0.429467	0.002810
309	60114.794632	2460114.794632	0.429563	0.002832
310	60114.794875	2460114.794875	0.431764	0.002839
311	60114.795119	2460114.795119	0.431604	0.002819
312	60114.795363	2460114.795363	0.430620	0.002825
313	60114.795606	2460114.795606	0.430924	0.002823
314	60114.795850	2460114.795850	0.428202	0.002801
315	60114.796093	2460114.796093	0.428661	0.002821
316	60114.796336	2460114.796336	0.430969	0.002816
317	60114.796579	2460114.796579	0.429340	0.002805
318	60114.796822	2460114.796822	0.429842	0.002834
319	60114.797065	2460114.797065	0.430466	0.002830
320	60114.797308	2460114.797308	0.431195	0.002837
321	60114.797551	2460114.797551	0.431161	0.002825
322	60114.797795	2460114.797795	0.429794	0.002835
323	60114.798039	2460114.798039	0.428537	0.002836
324	60114.798282	2460114.798282	0.429002	0.002840
325	60114.798525	2460114.798525	0.429283	0.002840
326	60114.798768	2460114.798768	0.432146	0.002832
327	60114.799011	2460114.799011	0.430275	0.002824
328	60114.799254	2460114.799254	0.430912	0.002841
329	60114.799498	2460114.799498	0.429720	0.002823
330	60114.799742	2460114.799742	0.428132	0.002830
331	60114.799986	2460114.799986	0.428082	0.002833
332	60114.800230	2460114.800230	0.426547	0.002825
333	60114.800473	2460114.800473	0.430982	0.002837
334	60114.800717	2460114.800717	0.429478	0.002824
335	60114.800960	2460114.800960	0.430332	0.002808
336	60114.801204	2460114.801204	0.427803	0.002803
337	60114.801447	2460114.801447	0.429955	0.002806
338	60114.801691	2460114.801691	0.428749	0.002793
339	60114.801934	2460114.801934	0.429574	0.002795
340	60114.802178	2460114.802178	0.429516	0.002806
341	60114.802421	2460114.802421	0.430823	0.002808
342	60114.802664	2460114.802664	0.430321	0.002825
343	60114.802908	2460114.802908	0.429571	0.002831
344	60114.803152	2460114.803152	0.427928	0.002807
345	60114.803395	2460114.803395	0.430193	0.002826
346	60114.803639	2460114.803639	0.428451	0.002818
347	60114.803882	2460114.803882	0.428790	0.002830
348	60114.804125	2460114.804125	0.424295	0.002832
349	60114.804369	2460114.804369	0.429958	0.002827
350	60114.804613	2460114.804613	0.427842	0.002810
351	60114.804856	2460114.804856	0.426673	0.002816
352	60114.805099	2460114.805099	0.429253	0.002833
353	60114.805342	2460114.805342	0.426824	0.002820
354	60114.805587	2460114.805587	0.423999	0.002818
355	60114.805830	2460114.805830	0.426065	0.002826
356	60114.806073	2460114.806073	0.424506	0.002826
357	60114.806316	2460114.806316	0.427994	0.002820
358	60114.806560	2460114.806560	0.428058	0.002803
359	60114.806803	2460114.806803	0.426959	0.002805
360	60114.807047	2460114.807047	0.425458	0.002811
361	60114.807290	2460114.807290	0.428279	0.002807
362	60114.807535	2460114.807535	0.425217	0.002812
363	60114.807778	2460114.807778	0.427402	0.002814
364	60114.808022	2460114.808022	0.427890	0.002829
365	60114.808265	2460114.808265	0.425317	0.002821
366	60114.808508	2460114.808508	0.427847	0.002808
367	60114.808752	2460114.808752	0.426958	0.002817
368	60114.808995	2460114.808995	0.426165	0.002836
